ax_mean,ax_std,ax_max,ax_min,ax_energy,ax_entropy,ax_dominant_freq,ay_mean,ay_std,ay_max,ay_min,ay_energy,ay_entropy,ay_dominant_freq,az_mean,az_std,az_max,az_min,az_energy,az_entropy,az_dominant_freq,gx_mean,gx_std,gx_max,gx_min,gx_energy,gx_entropy,gx_dominant_freq,gy_mean,gy_std,gy_max,gy_min,gy_energy,gy_entropy,gy_dominant_freq,gz_mean,gz_std,gz_max,gz_min,gz_energy,gz_entropy,gz_dominant_freq,label
0.14424939774000003,0.40828731769551735,1.999939,-0.671427,18.7506422539353,1.8354581148927906,0.04,0.10679847789000001,0.22340151180220785,0.9348145,-0.3896484,6.131415035513283,2.0059823013927667,0.07,0.7583642587999999,0.6270617985245246,1.999939,-0.777872,96.83228481940849,2.3176389722779716,0.04,-4.7428917158,97.13938184636703,250.1298,-248.1832,945855.4527322105,1.6520083535088879,0.33,-14.386103793599998,58.73176651523218,116.3359,-248.1832,365638.0380359979,1.6261141036011006,0.13,4.891763513999999,90.64466014947575,250.1298,-248.1832,824038.3763890859,1.5375089780112532,0.2,10
0.06772440394,0.3819464288020012,1.999939,-0.8669434,15.046966936363043,1.7863550018013918,0.34,0.133937561806,0.2732298133457058,0.9587402,-0.4580078,9.259380136346529,2.143849075227065,0.32,0.7031686531,0.5477584278385678,1.762939,-1.093018,79.44854499706474,2.3627527317984542,0.5,-1.8381596360000014,104.33633455028591,250.1298,-248.1832,1088944.9538236603,1.7916886754719052,0.32,-11.848322033199999,62.36690797032105,139.0687,-235.1679,403001.3944780908,1.8129151348716226,0.27,-1382305.4380289975,13753581.549048899,250.1298,-138228714.0,1.910717737503428e+16,2.3221224200141135,0.05,10
0.041625484,0.41078555722989496,1.999939,-0.8669434,17.04774549469096,1.9084844672794956,0.21,0.100461531826,0.2732823312403187,0.9587402,-0.5817871,8.47757519449697,2.074965040550162,0.09,0.5729843966000001,0.653464271793879,1.999939,-1.093018,75.53266732581707,2.5000737492290064,0.5,-0.48871756360000157,107.63808872538362,250.1298,-248.1832,1158619.6989310526,1.5866599063314994,0.32,-12.588828256199998,59.060135989094576,139.0687,-235.1679,364657.82599144446,1.7541656763693525,0.09,-1382308.2663384825,13753581.264711536,174.0916,-138228714.0,1.9107177374821184e+16,2.3221220769890603,0.33,10
0.0587176004,0.2969124885345253,1.510254,-0.6523438,9.160478244449871,1.9007935521330173,0.21,0.04611443832,0.25677323096927734,0.9580078,-1.005615,6.805903356397093,1.859811105627594,0.18,0.5434598957,0.698121156075326,1.999939,-0.926224,78.27218067942046,2.3007583043381783,0.23,-4.364281741399999,90.93311905161706,250.1298,-248.1832,828787.9095573877,1.0783598800626053,0.48,-7.2144865552,40.62008997408544,89.93893,-209.2748,170204.05257579585,1.3435183099518069,0.33,-4.8280877136,61.79738778704327,250.1298,-248.1832,384222.7568272421,1.2106442955813126,0.14,1
0.04508279889999999,0.33713912126539536,1.061035,-1.173828,11.569524584426086,1.98889762537047,0.32,0.04825247949999999,0.25824158014348764,0.9580078,-1.005615,6.90170154929033,2.0051914451254755,0.34,0.6157908240400001,0.6384300853828259,1.999939,-0.925126,78.67913128937846,2.390182872932853,0.38,10.611996335199997,98.7571996940143,250.1298,-248.1832,986559.8957621718,1.2318570557310404,0.4,0.8601506086000006,47.79951716220246,146.6336,-248.1832,228553.37000091618,1.3411849106625209,0.33,-12.638159889999997,84.35436237608342,250.1298,-248.1832,727538.1537280799,1.419857519185648,0.07,0
0.05283212869999998,0.4311464496958245,1.999939,-1.32431,18.86784949082875,1.8091978121055405,0.01,0.06066723840000002,0.23652975116512642,0.9580078,-0.6934,5.962683700131908,2.039635740930559,0.31,0.54912179084,0.6756387940955159,1.940674,-0.952942,75.80225212621717,2.4964153948791425,0.47000000000000003,20.365821583599992,100.55266971418331,250.1298,-248.1832,1052560.6075424661,1.2952395128212661,0.03,1.3796207918000007,53.91266128881464,190.9084,-248.1832,290847.84007716196,1.3548602834968841,0.33,-3.692511781999999,93.67533108439883,250.1298,-248.1832,878870.2297031947,1.4550298497565877,0.48,1
0.09128344830000001,0.38943039993072515,1.999939,-1.32431,15.998870432374332,1.4902964921769986,0.02,0.017598743099999998,0.2248811122629633,0.5534668,-1.224121,5.088123041132729,1.8564830579161256,0.06,0.5258624235,0.6642160022123534,1.940674,-1.231689,71.77141860442545,2.2443957597070874,0.15,6.9131171812000005,80.31631896064417,250.1298,-248.1832,649850.2280548934,1.0335532167569816,0.35000000000000003,-0.8609349416000006,42.73375622618881,190.9084,-141.6336,182691.51301729988,1.085588922733556,0.42,12.776707635200001,68.3078031513666,250.1298,-248.1832,482920.0229361227,0.9307061596484779,0.45,0
0.10682443549999998,0.40890643828083495,1.999939,-1.368652,17.86159352874119,1.5042525265197226,0.02,0.0440904485,0.25031993460572743,0.8274,-1.224121,6.460403730994681,1.686647057263985,0.08,0.6623259655000001,0.6440390162027964,1.999939,-1.231689,85.34619389669726,2.152766745886702,0.06,-3.7464460742000005,81.88503863137464,250.1298,-248.1832,671919.5409848606,1.1678442244373328,0.35000000000000003,2.2595309456,42.81548319127467,187.313,-121.8473,183827.10809964477,1.2266047116568042,0.47000000000000003,2.428433271400001,78.63696519800263,250.1298,-248.1832,618966.958370552,1.1409205369497146,0.5,0
0.06341269759999998,0.4352478210895424,1.999939,-1.368652,19.34618359801034,1.6182806737555155,0.36,0.0804324508,0.24331293763340997,0.9587402,-0.7890625,6.567056476149406,1.8537284646253076,0.34,0.7594455437,0.6396280855960502,1.999939,-0.687653,98.58816217290567,2.3239122782840003,0.37,-16.951893039,91.52765612168723,250.1298,-248.1832,866467.8512735529,1.385000218210618,0.22,1.319634388199999,58.11291184770865,210.8321,-248.1832,337885.19583380764,1.2862469926280446,0.02,-13.195617258999999,72.12114049556189,250.1298,-248.1832,537558.3221226593,1.4422804568252583,0.5,10
0.041136980100000005,0.36006511933785446,1.999939,-1.173828,13.13391412955312,1.5541478008810492,0.38,0.07542056869999998,0.230936037999754,0.97161,-0.5817871,5.901971583005525,1.8294311270292787,0.42,0.7263152305999999,0.566488226961276,1.999939,-0.783179,84.84427254872614,2.160238763977215,0.47000000000000003,-10.787977483599997,88.91311157309333,241.0229,-248.1832,802192.1867796007,1.3515370789942711,0.22,-0.7702863044000011,66.15829578594243,250.1298,-248.1832,437751.34422909946,1.2925379169643811,0.02,-15.576716291999999,62.094737938573736,250.1298,-248.1832,409839.0570101608,1.3075429022103566,0.16,0
0.07486734499999999,0.3606631699198142,1.067627,-1.368652,13.568304148395782,1.57485850827642,0.01,0.126717413,0.2535671404278943,0.97161,-0.5817871,8.035359746219205,1.9968162021510818,0.07,0.67730142174,0.6014516548317014,1.999939,-0.783179,82.04813089908174,2.2708762573555967,0.02,6.033218062199999,82.44040441005723,249.7939,-248.1832,683281.9999479841,1.2270311192007624,0.44,1.8320159389999982,53.763198884523554,250.1298,-248.1832,289383.7836697584,1.1479848250576046,0.34,-9.704363701600002,83.34444284996754,250.1298,-248.1832,704047.0828824437,1.2158766792684863,0.16,0
0.09799964447999997,0.4161800631693482,1.337891,-1.368652,18.280977529784906,1.8159153776757284,0.33,0.1308922933,0.2793825170402343,0.9348145,-0.5021973,9.518738327307005,2.241303417334939,0.35000000000000003,0.69521909474,0.6365604332180371,1.999939,-0.975756,88.853877482984,2.475170492616219,0.42,-4.191916756200001,94.55104973115448,250.1298,-248.1832,895747.3171354159,1.3961572230764605,0.49,1.4166647293999985,50.68416468164628,250.1298,-141.6336,257089.14884317663,1.4472078686708885,0.19,13.1375175934,93.50292484277827,250.1298,-248.1832,891539.1322671134,1.3161666167672805,0.45,1
0.11854050527999999,0.3533610005794478,1.337891,-0.6923828,13.891584812254619,1.9943678250768162,0.32,0.0840824224,0.2821686767236109,0.9348145,-0.5021973,8.668901588060569,2.2315820836963147,0.12,0.6748237476,0.6634567405293995,1.999939,-0.975756,89.55619368788034,2.536993117675976,0.02,-4.511192927000001,93.48767357083814,250.1298,-248.1832,876029.5971312204,1.4397512252949491,0.23,2.9789393338,51.2219448001703,250.1298,-141.6336,263256.1708666154,1.422490161821725,0.3,15.249068986800005,85.95024408064381,250.1298,-248.1832,761997.8562486431,1.4131979961842487,0.4,1
0.06651784189999999,0.3057227461221535,1.248779,-0.8815918,9.789102078750412,1.9456320740962534,0.38,0.08060928372000001,0.2627060040256801,0.9125977,-0.5354004,7.551230117299212,2.0782566660750903,0.01,0.5849376727,0.7069820798971685,1.999939,-0.952942,84.19757422394187,2.464841481668224,0.03,2.471875562999999,79.9394130424782,250.1298,-248.1832,639641.9926374888,1.1647473808387494,0.21,3.4926283785999988,39.51705794762376,250.1298,-105.9847,157379.63218268557,1.1092920974185747,0.06,0.1448958859999999,70.0541061386444,250.1298,-248.1832,490759.8781702234,1.030261579955834,0.39,1
0.025520921800000006,0.37000287702595963,1.745605,-0.954834,13.755344645700916,1.831230933320277,0.49,0.06570209892,0.21911279159408031,0.9108887,-0.5354004,5.2327181242644345,1.9952751997042404,0.1,0.5403037119999999,0.6756864898879432,1.999939,-0.952942,74.84803338180687,2.5464496442024105,0.18,-4.471134595599999,71.98410204563694,250.1298,-248.1832,520170.1991888644,1.1200054708777356,0.39,0.30237718359999916,47.58421861866085,250.1298,-248.1832,226434.92935096714,0.9185524970355355,0.21,-6.799122666000001,76.33425105610208,250.1298,-248.1832,587314.5953323336,0.9591238008034848,0.2,1
0.09103697830000002,0.44283174812017945,1.999939,-0.969534,20.438768856116877,1.7709190167623472,0.1,0.06509737060000001,0.21235587425035055,0.97161,-0.510936,4.933268498766444,1.9785346029727866,0.31,0.577209642,0.6307265972348296,1.999939,-1.093018,73.0987011277195,2.220918068220208,0.3,7.147972815399998,74.7438278712431,250.1298,-234.3664,563773.3320215715,1.1936597942580547,0.04,0.2147198709999998,48.964495468544776,192.2061,-248.1832,239756.79211121445,1.0981407615437768,0.33,-16.692129823600002,73.55911404271868,250.1298,-248.1832,568957.0456797609,1.1988929413799005,0.11,0
0.1368874427,0.48768480274542864,1.999939,-0.9909668,25.657463879779332,1.9874675926010525,0.34,0.0770193324,0.21301868659856008,0.97161,-0.3684082,5.1308938403517255,2.0576468109471273,0.31,0.6374403766,0.6295846557698186,1.999939,-1.093018,80.27070725007508,2.2708344589874185,0.36,7.2148314968,88.76992994363455,250.1298,-248.1832,793215.4255725002,1.4839362725459782,0.04,4.477959930400001,52.715840253263146,250.1298,-248.1832,279901.19387458265,1.2967119268713632,0.36,-6.968584427800002,66.57001844023333,250.1298,-248.1832,448012.8524060382,1.3214030592330634,0.22,0
0.1386370607,0.47262766506219656,1.999939,-0.9909668,24.259714438167933,2.170697406638853,0.33,0.08659306309999999,0.23993812987823618,1.282715,-0.4621582,6.506866474650591,2.0205403358258476,0.07,0.6531478875000001,0.6364721858746138,1.999939,-0.926224,83.16990063377216,2.535738999632525,0.36,-8.392318718200004,110.92219228645695,250.1298,-248.1832,1237416.3755101583,1.697744126288936,0.25,-3.1984348592000003,64.32966025787721,250.1298,-248.1832,414853.5174442452,1.4445702730221628,0.02,-10.373546490800003,85.36632518174709,250.1298,-248.1832,739501.9941832576,1.6160644918957825,0.2,10
0.14626703540000002,0.44701075389226136,1.745605,-0.8151855,22.121265974003272,2.2096500403222077,0.49,0.11508340218000003,0.28095427406837525,1.282715,-0.486109,9.217949357461134,2.1045085380017134,0.35000000000000003,0.7056991056130001,0.6460055677578002,1.999939,-1.040355,91.5334421237066,2.390722880216094,0.38,-21.157954006799997,114.93723495338662,250.1298,-248.1832,1365822.6996483863,1.7771026240441012,0.12,-12.641288167600003,72.29954130125196,209.3435,-248.1832,538702.583890774,1.640954469009884,0.01,3.9432094616000017,99.51446002528452,250.1298,-248.1832,991867.6654982003,1.8126182818965495,0.29,10
0.14728089755999998,0.4272967576707374,1.999939,-0.5673828,20.427418190200402,1.9951172511180117,0.4,0.07894412081999998,0.2735156246009237,0.9587402,-0.9484863,8.10429711128762,1.9465691118980208,0.35000000000000003,0.6574150749129999,0.6715633864276189,1.999939,-1.454834,88.31919627129969,2.4947215418451654,0.24,-17.841548990599996,109.74372370053084,250.1298,-248.1832,1236200.5762042436,1.6436568212578797,0.15,-3.5634739664000006,66.75478023863386,250.1298,-248.1832,446889.9031417512,1.4940267524325972,0.01,16.5326692488,93.425087164897,250.1298,-248.1832,900157.6064258817,1.517741939573049,0.33,10
0.14863583569999997,0.3574490608756141,1.999939,-0.5678711,14.986244277509584,1.920981185572725,0.4,0.03262980264,0.2304895024976277,0.7695313,-0.9484863,5.419011478192927,1.7109478940541025,0.4,0.5622473877999999,0.6933884501943097,1.999939,-1.454834,79.69096679507904,2.5222063454293653,0.09,-15.5597611084,106.3190646247044,250.1298,-248.1832,1154584.9668422549,1.2979426649781303,0.17,4.461333515800002,45.44384330517556,250.1298,-141.6336,208504.63910845495,1.3508391711683982,0.5,2.0852841879999993,78.8417219100782,250.1298,-246.771,622036.5523890826,1.2488293000531896,0.09,1
0.16077298044,0.45397999464322153,1.881348,-1.173828,23.19457867758201,1.8637347961535395,0.18,0.08956118869999999,0.25262576652014834,0.97161,-0.5021973,7.1840984431249515,1.9625086837420047,0.34,0.5598305801999999,0.7380169753977126,1.999939,-1.231689,85.80793345022565,2.4078806933121633,0.08,-3.6223067228000008,93.29058401294706,250.1298,-248.1832,871625.4171470779,1.3307229983841427,0.09,-6.168636476200001,55.65078718447408,139.2366,-248.1832,313506.219022713,1.2179890594022622,0.11,-4.003843458599999,75.41539379661108,250.1298,-248.1832,570351.23839389,1.352157644580289,0.29,1
0.10396791779999999,0.5194703176067994,1.881348,-1.595215,28.065873880617655,1.7355642843308752,0.26,0.14358423020000002,0.28897820609680547,1.088623,-0.319274,10.41248347610544,2.162286569539913,0.5,0.5441443346,0.7236234772163733,1.999939,-1.231689,81.97239936559919,2.441148789070172,0.36,6.213197406000001,78.17825727911865,250.1298,-248.1832,615044.3733205993,1.27463393673662,0.08,-6.836130814400001,62.36307970983616,250.1298,-248.1832,393588.6395406968,1.176767210145132,0.37,-4.897613471600003,83.25277933407772,250.1298,-248.1832,695501.1884565837,1.3481396717610277,0.29,1
0.0200679586,0.44100220902580156,1.745605,-1.595215,19.48856713280081,1.8955007847393346,0.41000000000000003,0.08837865660000001,0.2610285732992391,1.088623,-0.450363,7.594670302105699,2.069094036410546,0.13,0.5668650704999999,0.6887019410628509,1.999939,-0.790804,79.56463717767083,2.3106420395243648,0.11,5.1450730172,74.11476719980608,250.1298,-248.1832,551947.049343377,1.3016620132905392,0.33,-1.2948787029999997,51.70823381530723,250.1298,-248.1832,267541.81551539653,1.157674669435251,0.17,-13.830964464200001,90.54953237123169,250.1298,-248.1832,839051.3390658699,1.207741091407684,0.26,1
0.027835885200000004,0.32781279504344685,1.621094,-1.32431,10.823606509906451,1.5775225819734582,0.34,0.06262929739999999,0.22210441264363454,0.8383789,-0.450363,5.325279900859153,2.150409248336356,0.37,0.56991794,0.6926851451155561,1.999939,-1.093018,80.46191685976028,2.3298464953842304,0.22,19.841863196800002,87.45865714431712,250.1298,-248.1832,804271.6244607737,1.3788583503355714,0.33,-4.026986404799999,48.50687188883897,250.1298,-248.1832,236913.32399446802,1.2077384749226863,0.35000000000000003,-11.706047533000003,87.87628160729741,250.1298,-248.1832,785927.2417969891,1.1689720958231704,0.27,0
0.05642309770000001,0.21575559799283456,1.065186,-0.608231,4.973404401930939,1.737620402513158,0.03,0.0701932786,0.2122944435120151,0.8383789,-0.4580078,4.999602710669339,1.9156015140402398,0.25,0.6310512985000001,0.6349254656191429,1.999939,-1.093018,80.13560882302212,2.1966683720318403,0.47000000000000003,12.704294420400004,98.41250686613357,250.1298,-248.1832,984642.0604396994,1.2970755183510108,0.33,-3.8715682389999997,47.81098821575007,250.1298,-221.313,230087.96347958254,1.1800161923184893,0.29,1.4997960424000008,69.18098591741983,250.1298,-248.1832,478825.8200675041,1.1625397643808557,0.11,0
0.08192424969999998,0.2528177964836178,0.9211426,-0.608231,7.062842090773996,2.09646100455882,0.36,0.07086716720000001,0.21938584075690984,1.282715,-0.4580078,5.315230251156897,1.6091493882531531,0.38,0.560781984,0.6461583463459593,1.999939,-0.732,73.19970421315209,2.267741378941085,0.2,-8.420588786000001,89.52554040364906,250.1298,-248.1832,808572.8700068309,0.9962151347032253,0.21,-6.774569496800001,45.273851567829844,210.8321,-248.1832,209561.6427652862,0.8688878968747401,0.08,1.470742391,57.611590525917926,250.1298,-205.3359,332125.8446106722,1.3726789009656288,0.1,0
0.0942421789,0.43254204331599,1.999939,-1.595215,19.597420751979143,1.768872321909872,0.07,0.11472430789999999,0.3108620341814868,1.282715,-1.224121,10.979687111858587,1.866963960470221,0.1,0.5223134739000002,0.6720746424323291,1.999939,-0.732,72.44956900180287,2.4867984309877467,0.07,-3.0010588463999994,79.96588543151661,250.1298,-248.1832,640354.9187045996,1.3162169526137897,0.18,-4.572838804600002,39.91189780626755,109.3817,-248.1832,161387.04412308,1.1288847162771363,0.07,2.7692326181999998,79.41842652637327,250.1298,-248.1832,631495.5121218652,1.2878018562678317,0.38,1
0.11954426925999999,0.48424626530074055,1.999939,-1.595215,24.878527777062256,1.7786493682633577,0.35000000000000003,0.1154333565,0.3294210515722491,1.344745,-1.224121,12.184308901182252,1.9055125728472435,0.1,0.6866981688999999,0.6287895033627511,1.999939,-1.454834,86.69306147097879,2.4367336240027404,0.44,3.8732776121999994,79.99626969965401,250.1298,-248.1832,641440.5445320953,1.416233752109746,0.21,2.4741602237999984,39.78411528933474,250.1298,-121.8473,158889.7298168113,1.2320108325082193,0.24,1.4440384357999974,87.10679248183574,250.1298,-248.1832,758967.8543477661,1.3900128103923646,0.38,0
0.050694325760000006,0.37871304305545206,1.403076,-1.431792,14.599348364458171,1.5200849024687282,0.2,0.045289475999999995,0.2907354135664571,1.344745,-1.1397,8.657821733801342,1.7464600587272312,0.09,0.6258869009999999,0.5868649565458771,1.999939,-1.454834,73.61448900649782,2.308519043585927,0.01,-1.9737600472000008,76.38903696149838,250.1298,-248.1832,583918.0696629088,1.10274737939762,0.4,0.9871048574000002,40.07857323958114,250.1298,-132.6565,160726.64089199723,1.1231566626670342,0.04,3.4511129755999996,85.6278473589204,250.1298,-248.1832,734403.8424092926,1.179105618369476,0.42,0
0.012152935099999998,0.37159948877406046,1.881348,-1.431792,13.823387388868783,1.720722280179024,0.23,0.0342730792,0.2774226188476048,0.7861328,-1.1397,7.813795340611286,2.0028369709723686,0.39,0.5899383808,0.5935376081342955,1.966064,-1.004883,70.03141854107064,2.3567901113801186,0.32,0.24591566899999784,90.89887489942944,250.1298,-248.1832,826266.5932498387,1.3046474627154012,0.12,-10.6516460028,46.75380495862399,117.0153,-248.1832,229937.58406780183,1.2738868284707134,0.25,7.078783423799999,91.243295567967,250.1298,-248.1832,837544.8160864451,1.230429002106739,0.09,1
0.09234448649999999,0.36028176695716263,1.881348,-0.769043,13.833045578872397,1.915086090053045,0.23,0.0825517745,0.25629425483162555,0.9580078,-0.5737305,7.250154053279707,2.0762549490289035,0.01,0.5772791388,0.6569417035797228,1.966064,-1.033584,76.48236059958981,2.4176731280210864,0.03,7.254841362599999,101.58794198078445,250.1298,-248.1832,1037274.2679087718,1.4697809031510054,0.43,-13.389092531,48.05051744478268,113.7405,-248.1832,248812.0025515045,1.4334231792983847,0.07,4.6234398074,88.73061236670543,250.1298,-248.1832,789449.776662319,1.373955953932032,0.09,10
0.1268428934,0.3465014561823664,1.435059,-1.026611,13.615237874258408,1.9752152229811633,0.21,0.07260094978699999,0.2436038269936157,0.9580078,-0.5817871,6.461372243590994,1.8978395812008653,0.07,0.5102262018129999,0.599755126121982,1.735107,-1.033584,62.003698832611484,2.444407072213119,0.15,-2.5228739684000017,92.36686302889173,250.1298,-248.1832,853800.2278858478,1.3023542507820338,0.03,-8.570962073,51.85287773586679,113.7405,-248.1832,276218.23203475546,1.382767649914802,0.11,-8.7334990255,88.95770393424478,250.1298,-248.1832,798974.7094481158,1.351465478764743,0.35000000000000003,1
0.09052535319999999,0.382790758466665,1.435059,-1.42627,15.472360433946944,1.7815630012861556,0.3,0.06776639888699999,0.2051228937721989,0.9108887,-0.5817871,4.666768636759279,1.8415222460394334,0.05,0.597814397813,0.5912397795251029,1.931396,-1.454834,70.69465311254119,2.246199757490431,0.18,-8.720181783600001,81.58233570726364,250.1298,-248.1832,673171.9069791695,1.1295870666482681,0.4,-2.8629161672,61.849117888649936,250.1298,-248.1832,383350.96725845337,1.0988368240795272,0.16,0.4433034847000006,89.1278486959699,250.1298,-248.1832,794396.9931151251,1.2106442955813128,0.01,0
0.1382033265,0.4256833377628414,1.999939,-1.42627,20.030646350457893,1.527713120134251,0.25,0.0683766613,0.19317567675109396,0.8046875,-0.6535645,4.199220989877806,1.8096693244921012,0.5,0.627437789,0.613636088433798,1.999939,-1.454834,77.02274280935406,2.244811719550465,0.11,8.1971732628,75.82290235424135,250.1298,-223.8779,581630.6170921181,1.0915888652300163,0.39,0.8179154426000014,52.6168514072689,250.1298,-202.2672,276920.20376858604,1.0380876950175084,0.07,7.5131174509999985,78.5855537789407,250.1298,-248.1832,623213.6196575303,1.1819995938323054,0.5,1
